scene,scan,name,path_rgb,path_depth,path_mask
scene_00006,scan_00043,00006_00043_indoors_060_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_060_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_060_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_060_020_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_060_020_FS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_060_020_FS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_060_020_depth_FS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_060_020_depth_mask_FS.npy
scene_00006,scan_00043,00006_00043_indoors_070_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_070_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_070_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_070_000_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_080_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_080_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_080_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_080_000_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_210_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_210_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_210_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_210_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_220_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_220_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_220_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_220_010_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_220_010_CGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_220_010_CGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_220_010_depth_CGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_220_010_depth_mask_CGS.npy
scene_00006,scan_00043,00006_00043_indoors_230_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_010_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_230_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_020_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_230_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_230_040_FCGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_040_FCGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_040_depth_FCGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_230_040_depth_mask_FCGS.npy
scene_00006,scan_00043,00006_00043_indoors_240_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_240_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_240_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_240_020_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_250_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_010_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_250_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_250_040_CGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_040_CGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_040_depth_CGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_250_040_depth_mask_CGS.npy
scene_00006,scan_00043,00006_00043_indoors_260_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_260_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_260_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_260_020_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_270_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_270_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_050_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_270_050_FS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_050_FS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_050_depth_FS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_050_depth_mask_FS.npy
scene_00006,scan_00043,00006_00043_indoors_280_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_280_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_280_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_280_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_290_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_000_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_050_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_050_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_050_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_050_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_270_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_270_010_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_290_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_020_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_290_020_FCS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_020_FCS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_020_depth_FCS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_020_depth_mask_FCS.npy
scene_00006,scan_00043,00006_00043_indoors_290_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_030_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_290_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_290_040_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_300_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_300_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_300_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_300_000_depth_mask.npy
scene_00006,scan_00043,00006_00043_indoors_300_000_CS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_300_000_CS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_300_000_depth_CS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00043/00006_00043_indoors_300_000_depth_mask_CS.npy
scene_00006,scan_00044,00006_00044_indoors_000_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_000_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_020_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_000_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_030_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_000_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_000_050_CGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_050_CGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_050_depth_CGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_000_050_depth_mask_CGS.npy
scene_00006,scan_00044,00006_00044_indoors_030_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_030_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_030_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_030_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_050_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_000_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_050_000_CGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_000_CGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_000_depth_CGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_000_depth_mask_CGS.npy
scene_00006,scan_00044,00006_00044_indoors_050_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_050_040_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_060_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_000_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_060_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_020_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_060_020_F,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_020_F.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_020_depth_F.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_060_020_depth_mask_F.npy
scene_00006,scan_00044,00006_00044_indoors_070_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_070_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_070_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_070_000_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_160_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_160_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_160_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_160_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_170_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_020_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_170_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_170_050_FCGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_050_FCGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_050_depth_FCGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_170_050_depth_mask_FCGS.npy
scene_00006,scan_00044,00006_00044_indoors_180_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_180_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_180_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_180_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_180_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_180_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_180_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_180_040_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_190_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_020_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_190_020_CG,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_020_CG.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_020_depth_CG.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_020_depth_mask_CG.npy
scene_00006,scan_00044,00006_00044_indoors_210_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_210_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_210_050_CGS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_050_CGS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_050_depth_CGS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_210_050_depth_mask_CGS.npy
scene_00006,scan_00044,00006_00044_indoors_240_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_240_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_240_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_240_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_250_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_000_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_020_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_020_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_020_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_020_030_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_190_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_190_030_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_310_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_310_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_310_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_310_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_250_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_250_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_040_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_250_040_CS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_040_CS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_040_depth_CS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_250_040_depth_mask_CS.npy
scene_00006,scan_00044,00006_00044_indoors_260_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_260_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_260_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_260_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_260_040,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_260_040.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_260_040_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_260_040_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_280_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_280_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_280_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_280_030_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_280_030_S,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_280_030_S.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_280_030_depth_S.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_280_030_depth_mask_S.npy
scene_00006,scan_00044,00006_00044_indoors_290_000,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_290_000.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_290_000_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_290_000_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_290_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_290_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_290_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_290_030_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_300_020,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_300_020.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_300_020_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_300_020_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_300_020_FS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_300_020_FS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_300_020_depth_FS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_300_020_depth_mask_FS.npy
scene_00006,scan_00044,00006_00044_indoors_320_010,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_320_010.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_320_010_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_320_010_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_320_050,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_320_050.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_320_050_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_320_050_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_330_030,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_330_030.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_330_030_depth.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_330_030_depth_mask.npy
scene_00006,scan_00044,00006_00044_indoors_330_030_FCS,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_330_030_FCS.png,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_330_030_depth_FCS.npy,../Datasets/DIODE_FULL - Copia (2)/scene_00006/scan_00044/00006_00044_indoors_330_030_depth_mask_FCS.npy
